Population size,Life span (sec),Max generations,New genes probability,Mutation rate,Selection function,Crossover operator
100,30,200,0.200000,0.010000,Tournament,Heuristic
,,,,Tournament members,100,
,,,,,,
Generation,Death percentage,Average fitness,Top fitness,Min fitness,Average hip1 velocity,Average knee1 velocity,Average hip2 velocity,Average knee2 velocity,Top hip1 velocity,Top knee1 velocity,Top hip2 velocity,Top knee2 velocity,Min hip1 velocity,Min knee1 velocity,Min hip2 velocity,Min knee2 velocity,Average hip1 rotation,Average knee1 rotation,Average hip2 rotation,Average knee2 rotation,Top hip1 rotation,Top knee1 rotation,Top hip2 rotation,Top knee2 rotation,Min hip1 rotation,Min knee1 rotation,Min hip2 rotation,Min knee2 rotation,Best gene hip1 rotation,Best gene knee1 rotation,Best gene hip2 rotation,Best gene knee2 rotation,Best gene hip1 velocity,Best gene knee1 velocity,Best gene hip2 velocity,Best gene knee2 velocity
1,60.000004,122.860001,471.885986,85.391258,54.582840,56.020741,54.105995,51.839500,79.693573,78.994415,79.703407,79.121704,30.065741,30.570057,30.179543,30.178917,<-19.444565 | 56.604507>,<-78.012474 | -39.220997>,<-23.289576 | 59.855396>,<-77.821213 | -36.770573>,<159.013092 | 159.013092>,<-0.648220 | -0.648220>,<158.465515 | 158.465515>,<-0.545738 | -0.545738>,<-158.044418 | -158.044418>,<-159.619217 | -159.619217>,<-155.689529 | -155.689529>,<-156.272903 | -156.272903>,<13.202404 | 30.315369>,<-36.992207 | -8.327385>,<3.105232 | 10.816528>,<-45.426994 | -19.774824>,31.822392,64.969765,69.890335,62.874073
116,0.000000,777.500000,946.275879,346.576141,79.049736,75.689392,78.001373,78.834312,79.999893,79.996971,79.986618,79.997787,76.167801,56.501560,71.354927,74.689270,<11.900225 | 15.039635>,<-5.502282 | -3.083398>,<7.494300 | 15.332567>,<-33.387062 | -1.729401>,<36.164242 | 36.164242>,<-0.002339 | -0.002339>,<39.915276 | 39.915276>,<-0.006328 | -0.006328>,<0.322738 | 0.322738>,<-37.744202 | -37.744202>,<-4.941150 | -4.941150>,<-45.491623 | -45.491623>,<12.079405 | 15.362816>,<-4.554322 | -0.486346>,<11.864058 | 16.342613>,<-38.738716 | -27.137335>,79.283592,79.845383,78.418449,79.879089
117,1.000000,760.989990,951.489563,230.465561,78.755707,76.186584,77.925789,78.415604,79.999893,79.996971,79.999657,79.989937,52.311329,61.695564,71.354927,37.652641,<11.235861 | 14.651799>,<-4.250470 | -2.319246>,<7.544079 | 14.169199>,<-32.507088 | -2.372427>,<29.119364 | 29.119364>,<-0.002339 | -0.002339>,<32.181480 | 32.181480>,<-0.006328 | -0.006328>,<-38.413490 | -38.413490>,<-33.329872 | -33.329872>,<-17.378231 | -17.378231>,<-45.491623 | -45.491623>,<12.079405 | 15.362816>,<-4.554322 | -0.486346>,<11.864058 | 16.342613>,<-38.738716 | -27.137335>,79.283592,79.845383,78.418449,79.879089
118,1.000000,779.890015,954.169800,291.452087,78.592354,75.921776,77.557808,78.392914,79.999893,79.996971,79.986618,79.989937,36.233540,61.618858,47.502361,35.839527,<12.195061 | 16.487938>,<-5.140957 | -2.925277>,<8.546494 | 16.147400>,<-34.134033 | -2.261831>,<127.792786 | 127.792786>,<-0.002339 | -0.002339>,<149.215729 | 149.215729>,<-0.006277 | -0.006277>,<-30.260406 | -30.260406>,<-131.025879 | -131.025879>,<-2.706126 | -2.706126>,<-143.813873 | -143.813873>,<7.575379 | 8.147169>,<-0.571948 | -0.331181>,<2.238927 | 4.365097>,<-12.633069 | -3.073983>,79.283592,79.893677,79.692024,79.351715
119,0.000000,797.200012,940.124634,579.940247,79.009872,75.885109,77.732651,78.744926,79.999893,79.996971,79.986618,79.989937,76.167801,61.695564,71.354927,74.689270,<11.626479 | 14.436560>,<-3.374918 | -1.905357>,<7.529523 | 13.367494>,<-32.796200 | -2.741875>,<23.772945 | 23.772945>,<-0.002339 | -0.002339>,<32.597092 | 32.597092>,<-0.012249 | -0.012249>,<0.285562 | 0.285562>,<-26.990753 | -26.990753>,<-5.194026 | -5.194026>,<-51.068329 | -51.068329>,<7.575379 | 8.147169>,<-0.571948 | -0.331181>,<2.238927 | 4.365097>,<-12.633069 | -3.073983>,79.283592,79.893677,79.692024,79.351715
120,1.000000,781.320007,964.699402,235.965881,78.804939,76.286301,77.490417,78.645149,79.999893,79.996971,79.986618,79.989937,44.072048,60.499104,33.673237,60.989861,<11.667590 | 15.282539>,<-4.168832 | -2.255960>,<8.098028 | 14.711272>,<-32.268017 | -2.930233>,<79.137161 | 79.137161>,<-0.000302 | -0.000302>,<79.422333 | 79.422333>,<-0.001931 | -0.001931>,<0.322738 | 0.322738>,<-65.459488 | -65.459488>,<-54.374012 | -54.374012>,<-67.748581 | -67.748581>,<7.575379 | 8.147169>,<-0.571948 | -0.331181>,<2.238927 | 4.365097>,<-12.633069 | -3.073983>,79.283592,79.893677,79.692024,79.351715
121,0.000000,788.080017,972.739929,0.134125,78.930496,76.888184,77.824333,78.793610,79.999893,79.996971,79.986618,79.989937,53.060898,61.695564,67.386017,73.750969,<11.627207 | 14.725410>,<-3.641502 | -1.875374>,<9.074267 | 14.524539>,<-32.132706 | -3.209129>,<33.643120 | 33.643120>,<-0.000641 | -0.000641>,<46.012779 | 46.012779>,<-0.006342 | -0.006342>,<-2.570970 | -2.570970>,<-30.150850 | -30.150850>,<-11.262290 | -11.262290>,<-67.238281 | -67.238281>,<2.191072 | 2.672281>,<-1.894495 | -0.325339>,<11.390961 | 15.865724>,<-4.220783 | -2.377594>,79.527023,78.983368,79.825417,78.788193
122,1.000000,775.419983,943.899475,231.913956,78.822151,76.716217,77.541656,78.795395,79.999893,79.996971,79.986618,79.989937,33.255764,61.695564,54.574795,62.479019,<12.134792 | 15.604459>,<-4.404009 | -2.562688>,<7.039844 | 14.360536>,<-32.733150 | -2.094550>,<97.760651 | 97.760651>,<-0.002339 | -0.002339>,<62.940506 | 62.940506>,<-0.007266 | -0.007266>,<-8.663006 | -8.663006>,<-94.776115 | -94.776115>,<-103.372887 | -103.372887>,<-107.441040 | -107.441040>,<2.191072 | 2.672281>,<-1.894495 | -0.325339>,<11.390961 | 15.865724>,<-4.220783 | -2.377594>,79.527023,78.983368,79.825417,78.788193
123,1.000000,797.599976,948.205261,237.784409,78.989929,76.622780,78.070862,78.520683,79.999893,79.996971,79.986618,79.989937,39.389519,48.303642,67.832214,36.879868,<11.225577 | 15.356309>,<-4.187428 | -2.017349>,<6.361539 | 13.677130>,<-31.917082 | -1.774419>,<110.520203 | 110.520203>,<-0.002339 | -0.002339>,<51.928864 | 51.928864>,<-0.007841 | -0.007841>,<-40.015823 | -40.015823>,<-84.058731 | -84.058731>,<-137.188400 | -137.188400>,<-91.878174 | -91.878174>,<4.388511 | 4.890422>,<-1.852932 | -0.277062>,<11.325668 | 15.716693>,<-11.390041 | -3.978415>,79.610405,78.898834,78.915123,79.835564
124,0.000000,800.429993,945.961731,469.743317,79.301399,77.460129,78.335144,79.043831,79.999893,79.996971,79.993546,79.998558,76.893219,68.366737,71.655960,76.344780,<11.631566 | 14.347644>,<-3.521710 | -2.031997>,<6.897835 | 12.949241>,<-31.060738 | -1.241865>,<23.172880 | 23.172880>,<-0.002339 | -0.002339>,<27.619072 | 27.619072>,<-0.002502 | -0.002502>,<-8.590922 | -8.590922>,<-25.891880 | -25.891880>,<-3.972712 | -3.972712>,<-49.141117 | -49.141117>,<4.388511 | 4.890422>,<-1.852932 | -0.277062>,<11.325668 | 15.716693>,<-11.390041 | -3.978415>,79.610405,78.898834,78.915123,79.835564
125,0.000000,792.700012,951.072205,182.046722,79.309143,77.106262,78.335693,78.538078,79.999893,79.996971,79.986618,79.998276,76.231567,43.739994,70.790443,33.613018,<11.458539 | 14.199010>,<-4.168395 | -2.753748>,<6.885189 | 12.905993>,<-30.060354 | -1.094981>,<23.172880 | 23.172880>,<-0.002339 | -0.002339>,<27.619072 | 27.619072>,<-0.007841 | -0.007841>,<-5.172165 | -5.172165>,<-42.323467 | -42.323467>,<-20.710613 | -20.710613>,<-45.491623 | -45.491623>,<2.191072 | 2.672281>,<-1.894495 | -0.325339>,<11.390961 | 15.865724>,<-4.220783 | -2.377594>,79.527023,78.983368,79.825417,78.788193
126,1.000000,774.059998,947.531677,124.685112,78.526611,76.920128,77.706558,78.593567,79.999893,79.996971,79.986618,79.996452,49.386974,43.445778,37.690086,58.217171,<10.959448 | 15.726440>,<-5.021435 | -2.710922>,<7.289522 | 14.450109>,<-31.819283 | -1.311959>,<77.268417 | 77.268417>,<-0.002339 | -0.002339>,<97.824081 | 97.824081>,<-0.007841 | -0.007841>,<-96.177925 | -96.177925>,<-57.362553 | -57.362553>,<-39.149849 | -39.149849>,<-55.660313 | -55.660313>,<6.823208 | 9.289974>,<-5.037629 | -4.376775>,<12.793236 | 15.331119>,<-17.353792 | -5.388031>,79.284668,79.260643,79.941742,79.477760
127,0.000000,803.250000,956.275696,480.844055,79.286560,77.878822,78.596359,78.968269,79.999893,79.996971,79.986618,79.997444,76.326973,68.366737,71.655960,76.186775,<12.654734 | 14.892464>,<-4.162184 | -2.403543>,<8.561952 | 13.514313>,<-31.489290 | -1.009998>,<26.258209 | 26.258209>,<-0.002339 | -0.002339>,<31.017361 | 31.017361>,<-0.001464 | -0.001464>,<0.875383 | 0.875383>,<-9.922869 | -9.922869>,<0.261912 | 0.261912>,<-55.660313 | -55.660313>,<2.191072 | 2.672281>,<-1.894495 | -0.325339>,<11.390961 | 15.865724>,<-4.220783 | -2.377594>,79.527023,78.983368,79.825417,78.788193
128,0.000000,781.830017,952.581726,233.223770,79.364189,78.149605,78.477867,78.872658,79.999893,79.996971,79.986618,79.997444,76.326973,69.408524,71.655960,76.186775,<12.490522 | 14.633551>,<-4.473911 | -2.840738>,<7.798767 | 12.692183>,<-31.063189 | -0.911280>,<25.449528 | 25.449528>,<-0.021899 | -0.021899>,<41.720871 | 41.720871>,<-0.001464 | -0.001464>,<-1.235366 | -1.235366>,<-10.540319 | -10.540319>,<-7.042723 | -7.042723>,<-55.660313 | -55.660313>,<2.191072 | 2.672281>,<-1.894495 | -0.325339>,<11.390961 | 15.865724>,<-4.220783 | -2.377594>,79.527023,78.983368,79.825417,78.788193
129,0.000000,803.010010,948.859192,343.610077,79.136131,78.063293,77.924637,78.393585,79.999893,79.996971,79.986404,79.997643,47.325630,49.398819,35.701332,31.708282,<12.330256 | 14.481394>,<-4.503939 | -3.081288>,<7.298758 | 12.975231>,<-31.062971 | -1.323674>,<30.769943 | 30.769943>,<-0.021899 | -0.021899>,<33.447395 | 33.447395>,<-0.014186 | -0.014186>,<-2.279856 | -2.279856>,<-16.252783 | -16.252783>,<-33.209595 | -33.209595>,<-55.660313 | -55.660313>,<2.191072 | 2.672281>,<-1.894495 | -0.325339>,<11.390961 | 15.865724>,<-4.220783 | -2.377594>,79.527023,78.983368,79.825417,78.788193
130,1.000000,814.049988,967.231018,265.529419,78.927711,77.871887,77.672661,78.397362,79.999893,79.996971,79.989159,79.997444,34.539959,39.754536,33.382431,35.546848,<11.339446 | 14.720780>,<-5.797466 | -3.559239>,<6.679284 | 13.311882>,<-31.983576 | -1.689632>,<26.805199 | 26.805199>,<-0.021899 | -0.021899>,<28.950575 | 28.950575>,<-0.003056 | -0.003056>,<-68.145027 | -68.145027>,<-105.442291 | -105.442291>,<-101.792274 | -101.792274>,<-110.835632 | -110.835632>,<2.191072 | 2.672281>,<-1.894495 | -0.325339>,<11.390961 | 15.865724>,<-4.220783 | -2.377594>,79.527023,78.983368,79.825417,78.788193
131,1.000000,783.039978,947.873962,166.564255,79.180832,77.955452,77.896477,78.174973,79.999893,79.996971,79.986404,79.997444,58.565918,44.541759,36.532749,33.935570,<11.746692 | 14.547000>,<-5.196287 | -3.432761>,<7.451994 | 13.249417>,<-31.067348 | -1.152891>,<35.055702 | 35.055702>,<-0.021899 | -0.021899>,<39.363991 | 39.363991>,<-0.005603 | -0.005603>,<-33.116089 | -33.116089>,<-41.739746 | -41.739746>,<-18.503330 | -18.503330>,<-55.660313 | -55.660313>,<2.592368 | 3.265000>,<-1.768936 | -0.175177>,<12.459790 | 13.795536>,<-11.021474 | -4.133817>,79.446129,79.918953,78.180367,79.960930
132,0.000000,804.710022,950.620117,235.171844,79.394661,78.565681,78.599304,78.995247,79.999893,79.999931,79.986404,79.997444,77.398834,73.653076,71.655960,75.600563,<12.438547 | 14.727430>,<-4.854082 | -3.256838>,<8.849307 | 14.206256>,<-30.708057 | -0.979884>,<30.688026 | 30.688026>,<-0.021899 | -0.021899>,<38.734573 | 38.734573>,<-0.000813 | -0.000813>,<-6.532514 | -6.532514>,<-15.599781 | -15.599781>,<-5.533902 | -5.533902>,<-55.660313 | -55.660313>,<2.592368 | 3.265000>,<-1.768936 | -0.175177>,<12.459790 | 13.795536>,<-11.021474 | -4.133817>,79.446129,79.918953,78.180367,79.960930
133,0.000000,785.789978,942.389954,208.308151,79.164726,78.630714,78.242058,78.676941,79.999893,79.997711,79.990341,79.997444,50.612103,70.371460,41.500328,41.402359,<11.978754 | 15.384956>,<-5.057388 | -3.266846>,<8.761824 | 14.449899>,<-30.609922 | -1.388969>,<78.099243 | 78.099243>,<-0.006015 | -0.006015>,<63.777969 | 63.777969>,<-0.000813 | -0.000813>,<-23.749161 | -23.749161>,<-35.706406 | -35.706406>,<-1.760027 | -1.760027>,<-81.150116 | -81.150116>,<2.191072 | 2.672281>,<-1.894495 | -0.325339>,<11.390961 | 15.865724>,<-4.220783 | -2.377594>,79.527023,78.983368,79.825417,78.788193
134,0.000000,796.000000,948.320129,461.681702,79.453796,78.660164,78.692268,79.109375,79.999893,79.997711,79.993370,79.997444,77.398834,73.653076,71.655960,76.872200,<11.975961 | 14.101039>,<-4.802881 | -3.468029>,<7.549166 | 12.631159>,<-29.882122 | -0.791182>,<28.690441 | 28.690441>,<-0.021899 | -0.021899>,<28.950575 | 28.950575>,<-0.000813 | -0.000813>,<-6.737055 | -6.737055>,<-15.599781 | -15.599781>,<-6.240606 | -6.240606>,<-55.660313 | -55.660313>,<2.191072 | 2.672281>,<-1.894495 | -0.325339>,<11.390961 | 15.865724>,<-4.220783 | -2.377594>,79.527023,78.983368,79.825417,78.788193
135,2.000000,810.010010,965.051575,282.994354,78.846848,77.866135,77.797234,78.486450,79.999893,79.997711,79.990341,79.997444,48.711990,35.083637,31.979650,39.506378,<12.906978 | 15.567669>,<-6.984321 | -4.851033>,<8.666154 | 13.833820>,<-31.798298 | -0.990564>,<82.539490 | 82.539490>,<-0.021899 | -0.021899>,<58.033615 | 58.033615>,<-0.000165 | -0.000165>,<-0.829117 | -0.829117>,<-96.596649 | -96.596649>,<-2.329453 | -2.329453>,<-80.217567 | -80.217567>,<2.191072 | 2.672281>,<-1.894495 | -0.325339>,<11.390961 | 15.865724>,<-4.220783 | -2.377594>,79.527023,78.983368,79.825417,78.788193
136,1.000000,748.880005,943.160095,457.106140,79.207794,78.568802,78.169319,78.747017,79.999893,79.997711,79.986404,79.999863,64.825333,43.591599,43.063213,60.993088,<11.916160 | 14.988087>,<-6.219844 | -4.797078>,<8.533500 | 13.627985>,<-30.592939 | -1.303327>,<77.182999 | 77.182999>,<-0.016932 | -0.016932>,<67.938034 | 67.938034>,<-0.000165 | -0.000165>,<-40.149796 | -40.149796>,<-59.143173 | -59.143173>,<-3.761062 | -3.761062>,<-80.508118 | -80.508118>,<2.191072 | 2.672281>,<-1.894495 | -0.325339>,<11.390961 | 15.865724>,<-4.220783 | -2.377594>,79.527023,78.983368,79.825417,78.788193
137,0.000000,762.950012,937.893433,218.933395,79.374771,78.849304,78.471077,79.034981,79.999893,79.997711,79.986404,79.999863,77.398834,73.653076,71.655960,76.244644,<12.164763 | 13.638261>,<-5.950875 | -4.886847>,<7.129346 | 12.159464>,<-29.408646 | -0.888415>,<25.135441 | 25.135441>,<-0.016932 | -0.016932>,<22.496981 | 22.496981>,<-0.000165 | -0.000165>,<-8.150993 | -8.150993>,<-24.721281 | -24.721281>,<-3.761062 | -3.761062>,<-46.652248 | -46.652248>,<2.191072 | 2.672281>,<-1.894495 | -0.325339>,<11.390961 | 15.865724>,<-4.220783 | -2.377594>,79.527023,78.983368,79.825417,78.788193
138,0.000000,801.909973,940.767212,380.892670,79.315575,78.794250,78.445900,78.706223,79.999893,79.997711,79.989670,79.999863,66.335373,73.653076,71.655960,55.160988,<12.633302 | 14.658975>,<-6.956314 | -5.603175>,<7.584031 | 13.213070>,<-29.865318 | -1.776372>,<89.586975 | 89.586975>,<-0.000787 | -0.000787>,<97.598557 | 97.598557>,<-0.000813 | -0.000813>,<-5.379183 | -5.379183>,<-76.248436 | -76.248436>,<-3.761062 | -3.761062>,<-96.597145 | -96.597145>,<1.384372 | 1.749784>,<-1.666862 | -0.080755>,<16.912714 | 25.702454>,<-5.685734 | -3.015831>,79.105759,79.851601,79.927322,79.773010
139,0.000000,797.909973,943.112915,176.376831,79.466522,78.793922,78.460197,79.002998,79.999893,79.999580,79.989670,79.999863,77.525963,73.653076,71.655960,76.872200,<12.773474 | 14.201612>,<-6.774148 | -6.038912>,<6.586280 | 11.546045>,<-30.070850 | -0.856438>,<29.387630 | 29.387630>,<-0.000787 | -0.000787>,<28.442043 | 28.442043>,<-0.000084 | -0.000084>,<1.384372 | 1.384372>,<-30.301815 | -30.301815>,<-3.885336 | -3.885336>,<-53.298992 | -53.298992>,<1.384372 | 1.749784>,<-1.666862 | -0.080755>,<16.912714 | 25.702454>,<-5.685734 | -3.015831>,79.105759,79.851601,79.927322,79.773010
140,1.000000,778.760010,946.435730,231.910782,78.616745,78.537430,77.854744,78.832367,79.999893,79.999580,79.989670,79.999863,35.079914,57.556763,38.366974,61.777107,<11.239911 | 14.687037>,<-8.614790 | -6.739506>,<6.986366 | 12.347551>,<-29.862232 | -1.849720>,<97.642136 | 97.642136>,<-0.000787 | -0.000787>,<34.208015 | 34.208015>,<-0.000084 | -0.000084>,<-103.482185 | -103.482185>,<-100.473022 | -100.473022>,<-4.005451 | -4.005451>,<-111.648743 | -111.648743>,<1.384372 | 1.749784>,<-1.666862 | -0.080755>,<16.912714 | 25.702454>,<-5.685734 | -3.015831>,79.105759,79.851601,79.927322,79.773010
141,1.000000,791.799988,947.690369,71.790649,78.954697,78.695335,78.188095,78.653687,79.999893,79.999580,79.989670,79.999863,32.036053,59.829342,55.880108,34.381168,<13.144042 | 14.729021>,<-8.653228 | -7.690530>,<6.285073 | 13.292407>,<-29.527693 | -1.075044>,<51.882019 | 51.882019>,<-0.000787 | -0.000787>,<47.282852 | 47.282852>,<-0.000084 | -0.000084>,<-3.289405 | -3.289405>,<-88.321281 | -88.321281>,<-85.979889 | -85.979889>,<-94.586075 | -94.586075>,<2.191072 | 2.672281>,<-1.894495 | -0.325339>,<11.390961 | 15.865724>,<-4.220783 | -2.377594>,79.527023,78.983368,79.825417,78.788193
142,0.000000,796.619995,940.359985,230.507294,79.424919,78.802116,78.523911,79.075668,79.999893,79.999580,79.986404,79.999863,77.525963,73.653076,71.655960,76.872200,<12.968237 | 14.390332>,<-8.457931 | -7.693025>,<6.789706 | 12.559225>,<-29.218500 | -0.953018>,<24.009914 | 24.009914>,<-0.000787 | -0.000787>,<25.295620 | 25.295620>,<-0.000084 | -0.000084>,<-1.583654 | -1.583654>,<-30.301815 | -30.301815>,<-6.148769 | -6.148769>,<-46.652248 | -46.652248>,<2.191072 | 2.672281>,<-1.894495 | -0.325339>,<11.390961 | 15.865724>,<-4.220783 | -2.377594>,79.527023,78.983368,79.825417,78.788193
143,1.000000,794.849976,946.756287,237.003479,79.336082,78.736908,78.390602,78.893387,79.999893,79.999580,79.986404,79.999863,65.695496,52.960579,57.217659,67.622520,<11.196957 | 14.509700>,<-9.496173 | -8.589824>,<8.317754 | 14.576330>,<-28.841568 | -1.012735>,<60.327606 | 60.327606>,<-0.000787 | -0.000787>,<140.626343 | 140.626343>,<-0.000084 | -0.000084>,<-119.169044 | -119.169044>,<-61.640427 | -61.640427>,<-5.850189 | -5.850189>,<-46.652248 | -46.652248>,<4.770048 | 5.377587>,<-1.949198 | -0.270642>,<14.967926 | 21.513634>,<-5.717756 | -2.916643>,79.334824,79.920357,79.640236,79.842041
144,1.000000,778.270020,948.188110,234.802002,79.336563,78.829384,78.340965,78.838013,79.999893,79.999580,79.986404,79.999863,70.468063,46.710846,43.031769,74.723434,<13.297550 | 15.054462>,<-9.488895 | -8.409636>,<6.308740 | 13.216983>,<-29.989939 | -1.187164>,<97.226151 | 97.226151>,<-0.000787 | -0.000787>,<36.526054 | 36.526054>,<-0.000084 | -0.000084>,<-6.748484 | -6.748484>,<-45.939064 | -45.939064>,<-82.104744 | -82.104744>,<-95.158051 | -95.158051>,<4.770048 | 5.377587>,<-1.949198 | -0.270642>,<14.967926 | 21.513634>,<-5.717756 | -2.916643>,79.334824,79.920357,79.640236,79.842041
145,1.000000,791.190002,949.227905,0.994271,79.008263,79.175339,78.408913,78.876488,79.999893,79.999580,79.992378,79.999863,32.542263,74.376762,47.258858,70.052475,<11.368508 | 14.983910>,<-11.406851 | -9.585411>,<8.369180 | 14.548495>,<-30.484875 | -1.311309>,<110.124512 | 110.124512>,<-0.000787 | -0.000787>,<153.789642 | 153.789642>,<-0.000084 | -0.000084>,<-134.186890 | -134.186890>,<-108.974457 | -108.974457>,<-2.818243 | -2.818243>,<-145.029724 | -145.029724>,<7.706629 | 7.815739>,<-9.524418 | -9.351902>,<16.616535 | 17.227898>,<-11.415825 | -5.382609>,79.773216,79.980331,79.804909,79.990280
146,0.000000,802.799988,938.018677,128.055313,79.097786,78.734627,77.887108,78.413513,79.999893,79.999580,79.992378,79.999863,57.647415,43.841389,35.774841,49.116760,<13.068731 | 14.659292>,<-10.593903 | -9.280595>,<6.819042 | 12.858770>,<-30.441948 | -1.324854>,<26.540285 | 26.540285>,<-0.000787 | -0.000787>,<25.773369 | 25.773369>,<-0.000084 | -0.000084>,<-28.062836 | -28.062836>,<-45.317390 | -45.317390>,<-17.265961 | -17.265961>,<-46.652248 | -46.652248>,<3.035967 | 4.994455>,<-8.037870 | -7.830590>,<14.556757 | 14.577368>,<-11.373680 | -5.164201>,79.547752,78.442291,79.461922,79.276642
147,1.000000,771.919983,917.881470,113.211708,79.092781,78.529465,78.175255,78.314217,79.999893,79.999580,79.992966,79.999863,56.544132,36.837799,43.627075,30.924021,<12.918506 | 15.131170>,<-11.666134 | -10.372560>,<5.894844 | 12.908953>,<-29.830877 | -1.589493>,<31.059032 | 31.059032>,<-0.000787 | -0.000787>,<33.391251 | 33.391251>,<-0.000084 | -0.000084>,<-39.124264 | -39.124264>,<-54.398354 | -54.398354>,<-31.711208 | -31.711208>,<-46.652248 | -46.652248>,<8.019766 | 8.095391>,<-8.079192 | -7.895373>,<13.790394 | 17.767094>,<-15.467934 | -4.357297>,79.773216,79.975021,78.195786,79.936371
148,2.000000,766.840027,923.647095,9.196795,79.118073,78.148605,77.638962,78.347351,79.999893,79.999580,79.986404,79.999863,48.945976,34.584000,31.199154,53.011147,<10.457229 | 15.112607>,<-13.556579 | -9.798833>,<6.152253 | 17.023752>,<-31.286812 | -3.258709>,<72.346283 | 72.346283>,<-0.000787 | -0.000787>,<155.994629 | 155.994629>,<-0.000084 | -0.000084>,<-120.269928 | -120.269928>,<-156.407501 | -156.407501>,<-131.250626 | -131.250626>,<-148.431610 | -148.431610>,<4.925434 | 5.478815>,<-2.437198 | -0.432783>,<7.160754 | 9.976210>,<-13.426127 | -2.795913>,79.489319,79.935699,79.662804,79.924782
149,0.000000,787.020020,864.707886,236.832764,79.021202,79.201958,78.442986,78.767395,79.999893,79.999580,79.986404,79.999863,39.946213,66.813850,43.372803,65.263062,<11.904763 | 13.606389>,<-8.944203 | -8.019046>,<7.442507 | 14.326720>,<-28.087347 | -1.331508>,<33.396896 | 33.396896>,<-0.000787 | -0.000787>,<39.753761 | 39.753761>,<-0.000423 | -0.000423>,<-7.854963 | -7.854963>,<-45.317390 | -45.317390>,<-13.562268 | -13.562268>,<-46.652248 | -46.652248>,<21.547626 | 21.611721>,<-17.935368 | -17.874269>,<5.565377 | 7.772411>,<-32.890812 | -0.007797>,79.431862,79.996414,79.980400,79.835564
150,0.000000,793.770020,935.597595,239.144958,79.311668,78.819595,78.527168,78.525520,79.999893,79.999825,79.986404,79.999863,73.122406,33.486023,49.219074,43.893829,<12.980990 | 14.965132>,<-9.506113 | -8.209140>,<6.813642 | 14.028978>,<-29.382532 | -1.227244>,<29.179127 | 29.179127>,<-0.000787 | -0.000787>,<32.190922 | 32.190922>,<-0.000423 | -0.000423>,<-26.590252 | -26.590252>,<-49.930676 | -49.930676>,<-6.802094 | -6.802094>,<-46.652248 | -46.652248>,<2.587851 | 4.054093>,<-2.369884 | -0.296725>,<10.518071 | 16.909426>,<-13.180268 | -4.672330>,77.932899,79.962906,78.352623,79.948120
151,1.000000,759.320007,933.657837,226.740906,79.066238,78.906601,78.561188,77.832672,79.999893,79.999825,79.986404,79.999863,55.049263,56.267509,49.002476,30.973858,<12.702827 | 15.628739>,<-11.072258 | -9.431226>,<7.708722 | 16.616671>,<-29.328209 | -1.474098>,<89.155060 | 89.155060>,<-0.000787 | -0.000787>,<107.737610 | 107.737610>,<-0.001115 | -0.001115>,<-4.974042 | -4.974042>,<-156.981232 | -156.981232>,<-46.689331 | -46.689331>,<-62.545063 | -62.545063>,<2.587851 | 4.054093>,<-2.369884 | -0.296725>,<10.518071 | 16.909426>,<-13.180268 | -4.672330>,77.932899,79.962906,78.352623,79.948120
152,1.000000,782.669983,940.323303,325.935516,79.399048,78.719780,78.420349,78.539513,79.999893,79.999825,79.994316,79.999863,77.525963,31.426399,39.212997,48.245892,<11.077178 | 13.405500>,<-9.020306 | -7.744816>,<6.557449 | 14.717787>,<-28.674805 | -1.375965>,<28.643627 | 28.643627>,<-0.000787 | -0.000787>,<39.499123 | 39.499123>,<-0.000595 | -0.000595>,<-83.461998 | -83.461998>,<-100.672203 | -100.672203>,<-142.248062 | -142.248062>,<-46.652248 | -46.652248>,<1.340140 | 2.196807>,<-1.111210 | -0.016531>,<13.674784 | 19.886835>,<-14.668749 | -4.956644>,79.999893,79.919678,79.641922,79.854774
153,0.000000,775.190002,944.560486,232.275620,79.426048,79.258957,78.798615,78.828163,79.999893,79.999825,79.999496,79.999863,77.288223,75.632896,74.703842,75.614723,<11.528960 | 12.782511>,<-8.676032 | -7.865730>,<7.678095 | 13.787562>,<-27.911184 | -1.459973>,<29.264524 | 29.264524>,<-0.000787 | -0.000787>,<35.238899 | 35.238899>,<-0.000522 | -0.000522>,<-11.285017 | -11.285017>,<-45.317390 | -45.317390>,<-12.318388 | -12.318388>,<-46.652248 | -46.652248>,<1.340140 | 2.196807>,<-1.111210 | -0.016531>,<13.674784 | 19.886835>,<-14.668749 | -4.956644>,79.999893,79.919678,79.641922,79.854774
154,3.000000,774.289978,948.265625,191.263351,78.362350,78.004173,78.049690,78.449142,79.999893,79.998276,79.986404,79.999863,36.451984,34.410755,41.410427,38.870617,<10.304687 | 14.363562>,<-9.781753 | -7.861146>,<6.128117 | 16.101229>,<-29.386101 | -3.813956>,<101.937012 | 101.937012>,<-0.000787 | -0.000787>,<90.629745 | 90.629745>,<-0.001115 | -0.001115>,<-34.959976 | -34.959976>,<-116.586082 | -116.586082>,<-155.382507 | -155.382507>,<-139.277267 | -139.277267>,<1.340140 | 2.196807>,<-1.111210 | -0.016531>,<13.674784 | 19.886835>,<-14.668749 | -4.956644>,79.999893,79.919678,79.641922,79.854774
